Customer_Name,Order_ID,Date_Invoiced,Date_Shipped,Invoice_ID,Item_ID,QTY_Shipped,Product_Category_Code
"LIBERTY INDUSTRIES, INC",61072242,4/19/2023,4/19/2023,61097643,D52,1,SA Sprung Axl
"REDNECK, INC",61072277,4/19/2023,4/19/2023,61097646,D60,2,SA Sprung Axl
"R.H. SCALES CO., INC.",61072360,4/19/2023,4/19/2023,61097650,D70,2,SA Sprung Axl
"ALCOM, INC. - ME",61072363,4/19/2023,4/19/2023,61097651,D35,45,SA Sprung Axl
"ALCOM, INC. - ME",61072363,4/19/2023,4/19/2023,61097652,D35,5,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/19/2023,4/19/2023,61097653,D35,45,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/19/2023,4/19/2023,61097655,D35,15,SA Sprung Axl
THE WAYMIRE GROUP,61071352,4/19/2023,4/19/2023,61097613,#10F,2,TA TRFLX AXLE
EMBER RECREATIONAL VEHICLES,61071761,4/19/2023,4/19/2023,61097614,#11,24,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61071941,4/19/2023,4/19/2023,61097617,#11,3,TA TRFLX AXLE
THE WAYMIRE GROUP,61071964,4/19/2023,4/19/2023,61097618,M10,1,TA TRFLX AXLE
ALTEC INDUSTRIES,61071999,4/19/2023,4/19/2023,61097620,#12,1,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61072044,4/19/2023,4/19/2023,61097622,#10,25,TA TRFLX AXLE
"ALCOM, INC. - ME",61072046,4/19/2023,4/19/2023,61097623,#10,2,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61072062,4/19/2023,4/19/2023,61097624,#12,3,TA TRFLX AXLE
HAULMARK TRAILERS - BRISTOL IN,61072075,4/19/2023,4/19/2023,61097625,#12,5,TA TRFLX AXLE
"TEXTRAIL, INC.",61072117,4/19/2023,4/19/2023,61097627,#11,1,TA TRFLX AXLE
BRAVO TRAILERS,61072177,4/19/2023,4/19/2023,61097629,#12,2,TA TRFLX AXLE
BRAVO TRAILERS,61072177,4/19/2023,4/19/2023,61097629,#12,15,TA TRFLX AXLE
DOOSAN INFRACORE PORTABLE,61072185,4/19/2023,4/19/2023,61097630,#10,18,TA TRFLX AXLE
"TEXTRAIL, INC.",61072193,4/19/2023,4/19/2023,61097632,#11,1,TA TRFLX AXLE
TRITON TRAILERS LLC,61072202,4/19/2023,4/19/2023,61097634,#10,3,TA TRFLX AXLE
FINN CORPORATION,61072213,4/19/2023,4/19/2023,61097636,A1783403.9,20,TA TRFLX AXLE
FINN CORPORATION,61072213,4/19/2023,4/19/2023,61097636,A1452707.9,20,TA TRFLX AXLE
FINN CORPORATION,61072213,4/19/2023,4/19/2023,61097636,E-2020-07,20,TA TRFLX AXLE
"C & B QUALITY TRL WORKS, INC.",61072228,4/19/2023,4/19/2023,61097638,#13N,1,TA TRFLX AXLE
"ALCOM, INC. - ME",61072229,4/19/2023,4/19/2023,61097640,#11,20,TA TRFLX AXLE
"ALCOM, INC. - ME",61072229,4/19/2023,4/19/2023,61097640,#10,63,TA TRFLX AXLE
"ALCOM, INC. - ME",61072229,4/19/2023,4/19/2023,61097641,#10,12,TA TRFLX AXLE
DETROIT HITCH CO.,61072235,4/19/2023,4/19/2023,61097642,#10,2,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61072243,4/19/2023,4/19/2023,61097644,#11,3,TA TRFLX AXLE
INTECH TRAILERS INC.,61072275,4/19/2023,4/19/2023,61097645,#11,2,TA TRFLX AXLE
RICHFIELD TRAILER SUPPLY,61072284,4/19/2023,4/19/2023,61097647,#10,2,TA TRFLX AXLE
ALUMINUM TRAILER,61072324,4/19/2023,4/19/2023,61097648,#13G,2,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61072329,4/19/2023,4/19/2023,61097649,#11,6,TA TRFLX AXLE
"ALCOM, INC. - ME",61072365,4/19/2023,4/19/2023,61097654,#11,30,TA TRFLX AXLE
"ALCOM, INC. - ME",61072365,4/19/2023,4/19/2023,61097655,#10,94,TA TRFLX AXLE
"REDNECK, INC",61072441,4/19/2023,4/19/2023,61097657,#12,1,TA TRFLX AXLE
CASH SALES INDIANA  $$,61072462,4/19/2023,4/19/2023,61097658,#10,2,TA TRFLX AXLE
CASH SALES MICHIGAN,61909029,4/19/2023,4/19/2023,61097666,#12V,1,TA TRFLX AXLE
CASH SALES NEW YORK,61909052,4/19/2023,4/19/2023,61097668,#13,1,TA TRFLX AXLE
CASH SALES OHIO,61909059,4/19/2023,4/19/2023,61097671,#12,1,TA TRFLX AXLE
CASH SALES SOUTH DAKOTA,61909061,4/19/2023,4/19/2023,61097672,#10,1,TA TRFLX AXLE
CASH SALES IDAHO,61909067,4/19/2023,4/19/2023,61097675,#11,1,TA TRFLX AXLE
MQ WHITEMAN,61070792,4/20/2023,4/20/2023,61097679,D20,2,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,20,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,20,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,20,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/20/2023,4/20/2023,61097682,D35,10,SA Sprung Axl
"ALCOM, INC. - ME",61071883,4/20/2023,4/20/2023,61097687,D35,40,SA Sprung Axl
NOVAE CORP.,61071956,4/20/2023,4/20/2023,61097689,D70,4,SA Sprung Axl
NOVAE CORP.,61071957,4/20/2023,4/20/2023,61097690,D60,20,SA Sprung Axl
NOVAE CORP.,61071957,4/20/2023,4/20/2023,61097690,D70,20,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61071992,4/20/2023,4/20/2023,61097691,D35,3,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61071992,4/20/2023,4/20/2023,61097691,D35,12,SA Sprung Axl
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,D35,2,SA Sprung Axl
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,D35,3,SA Sprung Axl
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,D35,1,SA Sprung Axl
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,D52,26,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,D35,13,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,D35,4,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,D35,2,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072203,4/20/2023,4/20/2023,61097695,D35,75,SA Sprung Axl
HAULMARK TRAILERS - PA,61072214,4/20/2023,4/20/2023,61097696,D35,10,SA Sprung Axl
HAULMARK TRAILERS - PA,61072214,4/20/2023,4/20/2023,61097696,D52,5,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D35,10,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D35,10,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100G,3,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D120,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D120,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D120,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D120,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100G,4,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D200,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D200,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100G,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100G,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,D100G,4,SA Sprung Axl
"ALCOM, INC. - ME",61072229,4/20/2023,4/20/2023,61097699,D35,10,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D120,1,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D120,1,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D200,4,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D70,10,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D200,8,SA Sprung Axl
NOVAE CORP.,61072244,4/20/2023,4/20/2023,61097700,D200,7,SA Sprung Axl
HAULMARK OF NC INC,61072262,4/20/2023,4/20/2023,61097701,D52,15,SA Sprung Axl
TRITON TRAILERS LLC,61072282,4/20/2023,4/20/2023,61097704,D35,100,SA Sprung Axl
TRITON TRAILERS LLC,61072282,4/20/2023,4/20/2023,61097704,D35,13,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072292,4/20/2023,4/20/2023,61097705,D52,10,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072329,4/20/2023,4/20/2023,61097707,D35,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072329,4/20/2023,4/20/2023,61097707,D35,6,SA Sprung Axl
"ALCOM, INC. - ME",61072351,4/20/2023,4/20/2023,61097708,D70,8,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/20/2023,4/20/2023,61097709,D35,30,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/20/2023,4/20/2023,61097709,D52,30,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/20/2023,4/20/2023,61097709,D52,20,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/20/2023,4/20/2023,61097709,D70,20,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/20/2023,4/20/2023,61097710,D100G,6,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/20/2023,4/20/2023,61097710,D100G,6,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/20/2023,4/20/2023,61097710,D120,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/20/2023,4/20/2023,61097710,D120,2,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097711,D35,15,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097711,D20,10,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097711,D60,5,SA Sprung Axl
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097712,D60,15,SA Sprung Axl
CASH SALES OHIO,61909075,4/20/2023,4/20/2023,61097721,D35,1,SA Sprung Axl
CASH SALES COLORADO,61909078,4/20/2023,4/20/2023,61097722,D70,1,SA Sprung Axl
"J & M MFG. CO, INC.",61064762,4/20/2023,4/20/2023,61097678,E-2023-18,1,TA TRFLX AXLE
"TEXTRAIL, INC.",61071130,4/20/2023,4/20/2023,61097680,#13,2,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61071631,4/20/2023,4/20/2023,61097683,#10F,10,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61071631,4/20/2023,4/20/2023,61097683,#10,48,TA TRFLX AXLE
EMBER RECREATIONAL VEHICLES,61071761,4/20/2023,4/20/2023,61097686,#10,12,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61071931,4/20/2023,4/20/2023,61097688,#10,80,TA TRFLX AXLE
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,#10,2,TA TRFLX AXLE
"CROSS TRAILERS, INC.",61072126,4/20/2023,4/20/2023,61097692,#11,7,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,#10,2,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,#11,6,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072186,4/20/2023,4/20/2023,61097693,#10,1,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072191,4/20/2023,4/20/2023,61097694,#10,2,TA TRFLX AXLE
HAULMARK TRAILERS - PA,61072214,4/20/2023,4/20/2023,61097696,#11,10,TA TRFLX AXLE
HAULMARK TRAILERS - PA,61072214,4/20/2023,4/20/2023,61097696,#12,2,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,#12,2,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/20/2023,4/20/2023,61097698,#13G,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61072274,4/20/2023,4/20/2023,61097702,#10,21,TA TRFLX AXLE
TRITON TRAILERS LLC,61072282,4/20/2023,4/20/2023,61097704,#10,6,TA TRFLX AXLE
DOOSAN INFRACORE PORTABLE,61072325,4/20/2023,4/20/2023,61097706,A1452540.9,2,TA TRFLX AXLE
"ALCOM, INC. - ME",61072351,4/20/2023,4/20/2023,61097708,#10,2,TA TRFLX AXLE
"ALCOM, INC. - ME",61072351,4/20/2023,4/20/2023,61097708,#10,10,TA TRFLX AXLE
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097711,#10,56,TA TRFLX AXLE
"ALCOM, INC. - ME",61072365,4/20/2023,4/20/2023,61097711,#10,5,TA TRFLX AXLE
INTECH TRAILERS INC.,61072380,4/20/2023,4/20/2023,61097713,#11,14,TA TRFLX AXLE
INTECH TRAILERS INC.,61072381,4/20/2023,4/20/2023,61097714,#11,5,TA TRFLX AXLE
INTECH TRAILERS INC.,61072382,4/20/2023,4/20/2023,61097715,#10F,15,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072395,4/20/2023,4/20/2023,61097716,#10,4,TA TRFLX AXLE
CASH SALES WASHINGTON,61909051,4/20/2023,4/20/2023,61097719,#10F,1,TA TRFLX AXLE
"REDNECK, INC",61909055,4/20/2023,4/20/2023,61097720,#13,1,TA TRFLX AXLE
GENERAC MOBILE PRODUCTS LLC,61070460,4/21/2023,4/21/2023,61097727,D20,20,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61070919,4/21/2023,4/21/2023,61097728,D35,10,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61071126,4/21/2023,4/21/2023,61097729,D20,75,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61071245,4/21/2023,4/21/2023,61097731,D35,2,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61071246,4/21/2023,4/21/2023,61097732,D35,25,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61071278,4/21/2023,4/21/2023,61097733,D80N,8,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D35,39,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D52,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D52,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D70,20,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D70,10,SA Sprung Axl
INTERSTATE GROUP LLC,61071561,4/21/2023,4/21/2023,61097735,D70,10,SA Sprung Axl
NOVAE CORP.,61071881,4/21/2023,4/21/2023,61097739,D80,6,SA Sprung Axl
NOVAE CORP.,61071957,4/21/2023,4/21/2023,61097742,D60,20,SA Sprung Axl
NOVAE CORP.,61071957,4/21/2023,4/21/2023,61097742,D60,30,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61071992,4/21/2023,4/21/2023,61097743,D40,37,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61071992,4/21/2023,4/21/2023,61097743,D40,2,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61071992,4/21/2023,4/21/2023,61097743,D44,2,SA Sprung Axl
"CROSS TRAILERS, INC.",61072126,4/21/2023,4/21/2023,61097746,D35,30,SA Sprung Axl
R AND P CARRIAGES,61072140,4/21/2023,4/21/2023,61097748,D35,1,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/21/2023,4/21/2023,61097749,D35,5,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/21/2023,4/21/2023,61097749,D35,68,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/21/2023,4/21/2023,61097749,D52,30,SA Sprung Axl
DARK HORSE CARGO INC.,61072186,4/21/2023,4/21/2023,61097750,D52,12,SA Sprung Axl
HAULMARK TRAILERS - PA,61072214,4/21/2023,4/21/2023,61097751,D52,15,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D70,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D35,4,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D35,10,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D35,10,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D60,4,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D70,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D70,2,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D70,4,SA Sprung Axl
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,D70,10,SA Sprung Axl
R AND P CARRIAGES,61072231,4/21/2023,4/21/2023,61097754,D20,1,SA Sprung Axl
NOVAE CORP.,61072244,4/21/2023,4/21/2023,61097755,D100G,2,SA Sprung Axl
NOVAE CORP.,61072244,4/21/2023,4/21/2023,61097755,D120,2,SA Sprung Axl
NOVAE CORP.,61072244,4/21/2023,4/21/2023,61097755,D100G,2,SA Sprung Axl
NOVAE CORP.,61072244,4/21/2023,4/21/2023,61097755,D60,10,SA Sprung Axl
R AND P CARRIAGES,61072252,4/21/2023,4/21/2023,61097756,D35,1,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/21/2023,4/21/2023,61097761,D35,60,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/21/2023,4/21/2023,61097761,D52,10,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/21/2023,4/21/2023,61097761,D35,15,SA Sprung Axl
NUERA TRANSPORT - CAN,61072362,4/21/2023,4/21/2023,61097762,D20,1,SA Sprung Axl
NUERA TRANSPORT - CAN,61072362,4/21/2023,4/21/2023,61097762,D35,1,SA Sprung Axl
NUERA TRANSPORT - CAN,61072362,4/21/2023,4/21/2023,61097762,D35,30,SA Sprung Axl
NUERA TRANSPORT - CAN,61072362,4/21/2023,4/21/2023,61097762,D35,30,SA Sprung Axl
NUERA TRANSPORT - CAN,61072364,4/21/2023,4/21/2023,61097763,D120,2,SA Sprung Axl
CERKA IND. LTD.,61071574,4/21/2023,4/21/2023,61097736,#9,1,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61071631,4/21/2023,4/21/2023,61097737,#10,2,TA TRFLX AXLE
CERKA IND. LTD.,61072032,4/21/2023,4/21/2023,61097744,#10,1,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61072053,4/21/2023,4/21/2023,61097745,#11,90,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61072053,4/21/2023,4/21/2023,61097745,#10F,168,TA TRFLX AXLE
"CROSS TRAILERS, INC.",61072126,4/21/2023,4/21/2023,61097746,#12,4,TA TRFLX AXLE
DARK HORSE CARGO INC.,61072186,4/21/2023,4/21/2023,61097749,#12,2,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,#12,10,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,#10,1,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,#13,3,TA TRFLX AXLE
"TEXTRAIL, INC.",61072223,4/21/2023,4/21/2023,61097752,#11,9,TA TRFLX AXLE
R AND P CARRIAGES,61072226,4/21/2023,4/21/2023,61097753,#10,1,TA TRFLX AXLE
NOVAE CORP.,61072244,4/21/2023,4/21/2023,61097755,#11,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61072274,4/21/2023,4/21/2023,61097757,#10,7,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61072292,4/21/2023,4/21/2023,61097758,#13,2,TA TRFLX AXLE
NOVAE CORP.,61072331,4/21/2023,4/21/2023,61097759,#11,6,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61072335,4/21/2023,4/21/2023,61097760,#10F,120,TA TRFLX AXLE
R AND P CARRIAGES,61072389,4/21/2023,4/21/2023,61097764,#12,2,TA TRFLX AXLE
R AND P CARRIAGES,61072394,4/21/2023,4/21/2023,61097765,#12,2,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61072433,4/21/2023,4/21/2023,61097766,#12,2,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61072433,4/21/2023,4/21/2023,61097766,#13,2,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61072447,4/21/2023,4/21/2023,61097767,#12,4,TA TRFLX AXLE
CASH SALES INDIANA  $$,61909042,4/21/2023,4/21/2023,61097771,#10,1,TA TRFLX AXLE
CASH SALES NEW YORK,61909084,4/21/2023,4/21/2023,61097772,#12,1,TA TRFLX AXLE
DOOSAN INFRACORE PORTABLE,61071313,4/24/2023,4/24/2023,61097775,D70,6,SA Sprung Axl
MMDI INC.,61071622,4/24/2023,4/24/2023,61097777,D60,12,SA Sprung Axl
MMDI INC.,61071624,4/24/2023,4/24/2023,61097778,D60,24,SA Sprung Axl
DOOSAN INFRACORE PORTABLE,61072054,4/24/2023,4/24/2023,61097788,D100G,5,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072094,4/24/2023,4/24/2023,61097789,D70,17,SA Sprung Axl
"ALCOM, INC. - ME",61072215,4/24/2023,4/24/2023,61097792,D35,15,SA Sprung Axl
"ALCOM, INC. - ME",61072266,4/24/2023,4/24/2023,61097793,D35,2,SA Sprung Axl
TRITON TRAILERS LLC,61072283,4/24/2023,4/24/2023,61097794,D35,100,SA Sprung Axl
MMDI INC.,61072296,4/24/2023,4/24/2023,61097795,D60,30,SA Sprung Axl
MMDI INC.,61072297,4/24/2023,4/24/2023,61097796,D70,15,SA Sprung Axl
MMDI INC.,61072308,4/24/2023,4/24/2023,61097800,D60,15,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/24/2023,4/24/2023,61097802,D60,18,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/24/2023,4/24/2023,61097802,D70,10,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072356,4/24/2023,4/24/2023,61097802,D52,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/24/2023,4/24/2023,61097803,D120,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/24/2023,4/24/2023,61097803,D150,16,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61072357,4/24/2023,4/24/2023,61097803,D150,4,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072411,4/24/2023,4/24/2023,61097804,D35,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072411,4/24/2023,4/24/2023,61097804,D35,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072411,4/24/2023,4/24/2023,61097804,D35,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072411,4/24/2023,4/24/2023,61097804,D52,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072411,4/24/2023,4/24/2023,61097804,D52,2,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097807,D35,40,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097807,D35,100,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097807,D52,30,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097808,D52,4,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097808,D35,60,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61072428,4/24/2023,4/24/2023,61097808,D52,20,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072433,4/24/2023,4/24/2023,61097810,D35,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072433,4/24/2023,4/24/2023,61097810,D35,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072447,4/24/2023,4/24/2023,61097811,D35,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61072447,4/24/2023,4/24/2023,61097811,D52,6,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097813,D35,40,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097813,D35,90,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097813,D35,15,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097814,D60,5,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097814,D35,30,SA Sprung Axl
"ALCOM, INC. - ME",61072450,4/24/2023,4/24/2023,61097814,D35,5,SA Sprung Axl
CASH SALES WASHINGTON,61909079,4/24/2023,4/24/2023,61097819,D52,1,SA Sprung Axl
CASH SALES WASHINGTON,61909083,4/24/2023,4/24/2023,61097820,D52,1,SA Sprung Axl
